NETBENCH,TCP,1,N,24816892.800000,0.038600
NETBENCH,TCP,1,Y,1357417.338586,0.039900
NETBENCH,TCP,1024,N,8495777352.022265,0.075900
NETBENCH,TCP,1024,Y,1406012196.074998,0.079100
NETBENCH,TCP,65536,N,16417193891.057104,0.138800
NETBENCH,TCP,65536,Y,14303075405.039042,0.133200
NETBENCH,UDP,1,N,4247479.200000,0.015900
NETBENCH,UDP,1,Y,5994491.100826,0.015100
NETBENCH,UDP,1024,N,3183138088.086191,0.015700
NETBENCH,UDP,1024,Y,5248975564.019549,0.015400
